"seq_number","Site","Bio_repA.x","Bio_repB.x","Bio_repC.x","Bio_repA.y","Bio_repB.y","Bio_repC.y","max_Occupancy_prob","sum.taxonomy"
"merged_fishcard_12S_all_elas_60","PTDS",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys verticalis"
"merged_fishcard_12S_all_elas_605","LCZA",NA,2,1,NA,2,1,0.955503946164595,""
"merged_fishcard_12S_all_elas_608","Bechers",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus"
"merged_fishcard_12S_all_elas_61","Christy",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_61","Little_Harbor",2,2,1,2,2,1,0.959373928027695,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_61","Emerald_Bay",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_62","Bechers",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata"
"merged_fishcard_12S_all_elas_62","R_Beach",1,2,3,1,2,3,0.993780552386192,"Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata"
"merged_fishcard_12S_all_elas_62","Santa_Claus",1,1,3,1,1,3,0.996589595447068,"Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata"
"merged_fishcard_12S_all_elas_62","PIDB",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Chondrichthyes;;Platyrhinidae;Platyrhinoidis;Platyrhinoidis triseriata"
"merged_fishcard_12S_all_elas_624","Dangermond",1,1,2,1,1,2,0.953410155016338,""
"merged_fishcard_12S_all_elas_625","Little_Harbor",2,2,1,2,2,1,0.959373928027695,""
"merged_fishcard_12S_all_elas_63","Soledad",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Chondrichthyes;Hexanchiformes;Hexanchidae;Notorynchus;Notorynchus cepedianus"
"merged_fishcard_12S_all_elas_632","LTGP",NA,2,NA,NA,2,NA,0.931204242237339,""
"merged_fishcard_12S_all_elas_64","Coches",NA,1,2,NA,1,2,0.948053587342423,""
"merged_fishcard_12S_all_elas_64","Emerald_Bay",1,3,1,1,3,1,0.991579046783193,""
"merged_fishcard_12S_all_elas_64","Cuylers_Harbor",1,2,1,1,2,1,0.959754112903952,""
"merged_fishcard_12S_all_elas_65","Water_Canyon",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica"
"merged_fishcard_12S_all_elas_65","Forney",NA,NA,3,NA,NA,3,0.988098289179893,"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica"
"merged_fishcard_12S_all_elas_65","Bechers",1,3,NA,1,3,NA,0.990987130536396,"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica"
"merged_fishcard_12S_all_elas_65","Santa_Claus",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica"
"merged_fishcard_12S_all_elas_65","PIDB",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Chondrichthyes;;Squatinidae;Squatina;Squatina californica"
"merged_fishcard_12S_all_elas_66","PTDS",3,2,2,3,2,2,0.991238473371791,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_66","LCZA",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_66","LTGP",3,2,2,3,2,2,0.991238473371791,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cynoglossidae;Symphurus;Symphurus atricaudus"
"merged_fishcard_12S_all_elas_67","PTDS",NA,1,3,NA,1,3,0.986992057654099,""
"merged_fishcard_12S_all_elas_68","Santa_Claus",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
"merged_fishcard_12S_all_elas_69","R_Beach",NA,NA,2,NA,NA,2,0.937121608251869,""
"merged_fishcard_12S_all_elas_7","China_Camp",3,3,1,3,3,1,0.996566118830643,""
"merged_fishcard_12S_all_elas_7","Cuylers_Harbor",3,3,3,3,3,3,0.996217086510444,""
"merged_fishcard_12S_all_elas_707","Emerald_Bay",NA,2,1,NA,2,1,0.955503946164595,""
"merged_fishcard_12S_all_elas_71","Water_Canyon",3,NA,NA,3,NA,NA,0.991144401987966,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_71","Forney",NA,3,1,NA,3,1,0.98725873871732,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_71","Cuylers_Harbor",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_71","R_Beach",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_71","Emerald_Bay",2,2,1,2,2,1,0.959373928027695,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_71","LCZA",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_elas_72","Little_Harbor",1,3,1,1,3,1,0.991579046783193,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_72","LTGP",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_72","PTDS",2,NA,1,2,NA,1,0.952050799332653,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_72","PIDB",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_72","LCZA",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_72","Ben_Weston",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Actinopteri;Blenniiformes;Labrisomidae;Paraclinus;Paraclinus integripinnis"
"merged_fishcard_12S_all_elas_74","LTGO_5",2,2,NA,2,2,NA,0.956598606662821,""
"merged_fishcard_12S_all_elas_74","LTGP",1,3,1,1,3,1,0.991579046783193,""
"merged_fishcard_12S_all_elas_75","Water_Canyon",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_75","Cuylers_Harbor",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_75","Dangermond",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_75","PTDS",2,1,1,2,1,1,0.966292439746026,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_75","LTGP",NA,3,1,NA,3,1,0.98725873871732,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_76","Coches",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis"
"merged_fishcard_12S_all_elas_76","Forney",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Medialuna;Medialuna californiensis"
"merged_fishcard_12S_all_elas_775","Little_Harbor",NA,NA,2,NA,NA,2,0.937121608251869,""
"merged_fishcard_12S_all_elas_78","Water_Canyon",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Cheilotrema;Cheilotrema saturnum"
"merged_fishcard_12S_all_elas_78","Soledad",2,1,1,2,1,1,0.966292439746026,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Cheilotrema;Cheilotrema saturnum"
"merged_fishcard_12S_all_elas_78","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Cheilotrema;Cheilotrema saturnum"
"merged_fishcard_12S_all_elas_78","LCZA",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Cheilotrema;Cheilotrema saturnum"
"merged_fishcard_12S_all_elas_8","Christy",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Water_Canyon",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Sandy_Point",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Soledad",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","China_Camp",2,3,1,2,3,1,0.995114034614546,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Coches",NA,3,3,NA,3,3,0.995493846139598,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Forney",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Cuylers_Harbor",1,3,3,1,3,3,0.994121574398325,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Bechers",3,3,1,3,3,1,0.996566118830643,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Little_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Dangermond",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","R_Beach",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Santa_Claus",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","PIDB",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","LTGO_5",2,NA,2,2,NA,2,0.950822811403258,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","LCZA",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","LTGP",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_8","Ben_Weston",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;;"
"merged_fishcard_12S_all_elas_81","Sandy_Point",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_elas_82","Emerald_Bay",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys coenosus"
"merged_fishcard_12S_all_elas_82","LTGP",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys coenosus"
"merged_fishcard_12S_all_elas_83","PTDS",1,2,NA,1,2,NA,0.951507667746369,""
"merged_fishcard_12S_all_elas_84","Little_Harbor",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_elas_86","Water_Canyon",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_88","Water_Canyon",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus vacca"
"merged_fishcard_12S_all_elas_88","Bechers",1,2,2,1,2,2,0.964621158731243,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Rhacochilus;Rhacochilus vacca"
"merged_fishcard_12S_all_elas_9","Santa_Monica",NA,2,3,NA,2,3,0.99226372754182,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","Little_Harbor",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","R_Beach",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","Emerald_Bay",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","PIDB",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","LTGO_1.2",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","LTGO_5",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","LCZA",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","LTGP",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_9","Ben_Weston",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Hermosilla;Hermosilla azurea"
"merged_fishcard_12S_all_elas_91","R_Beach",2,1,1,2,1,1,0.966292439746026,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_91","PIDB",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_91","LTGO_1.2",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_91","LTGO_5",3,1,3,3,1,3,0.996282478362208,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_91","LCZA",2,3,3,2,3,3,0.991391671912587,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_91","LTGP",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_elas_93","Water_Canyon",2,NA,1,2,NA,1,0.952050799332653,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_elas_93","Coches",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_elas_93","Cuylers_Harbor",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_elas_93","Bechers",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_elas_93","LCZA",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_elas_98","Coches",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_elas_98","LTGP",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus"
"merged_fishcard_12S_all_miu_1","Santa_Monica",2,2,3,2,2,3,0.996348935231083,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Christy",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Water_Canyon",1,3,3,1,3,3,0.994121574398325,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Sandy_Point",3,2,1,3,2,1,0.995434837543985,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Soledad",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Coches",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Santa_Claus",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Emerald_Bay",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Ben_Weston",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Bechers",1,3,3,1,3,3,0.994121574398325,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Little_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","Dangermond",2,NA,2,2,NA,2,0.950822811403258,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","R_Beach",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","PTDS",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","PIDB",2,3,2,2,3,2,0.993625943222208,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","LTGO_5",3,2,1,3,2,1,0.995434837543985,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","LCZA",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_1","LTGP",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_10","Santa_Monica",NA,2,1,NA,2,1,0.955503946164595,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","Santa_Claus",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","Dangermond",3,2,3,3,2,3,0.996345164735595,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","R_Beach",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","Cuylers_Harbor",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","PTDS",1,2,1,1,2,1,0.959754112903952,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","PIDB",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","LTGO_5",2,NA,NA,2,NA,NA,0.937297302502905,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","LCZA",3,3,3,3,3,3,0.996217086510444,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","LTGP",3,3,2,3,3,2,0.996461986171956,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_10","LTGO_1.2",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_1008","Soledad",2,2,1,2,2,1,0.959373928027695,""
"merged_fishcard_12S_all_miu_1011","PTDS",NA,2,NA,NA,2,NA,0.931204242237339,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Menticirrhus;Menticirrhus undulatus"
"merged_fishcard_12S_all_miu_102","Forney",NA,NA,2,NA,NA,2,0.937121608251869,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_103","Santa_Monica",2,1,NA,2,1,NA,0.944314005496223,"Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Fodiator;Fodiator acutus"
"merged_fishcard_12S_all_miu_104","Ben_Weston",NA,2,3,NA,2,3,0.99226372754182,"Eukaryota;Chordata;Actinopteri;Ophidiiformes;Ophidiidae;Ophidion;Ophidion scrippsae"
"merged_fishcard_12S_all_miu_1044","Ben_Weston",2,2,NA,2,2,NA,0.956598606662821,""
"merged_fishcard_12S_all_miu_1053","LTGP",2,1,1,2,1,1,0.966292439746026,"Eukaryota;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys myriaster"
"merged_fishcard_12S_all_miu_107","R_Beach",1,1,2,1,1,2,0.953410155016338,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Amphistichus;Amphistichus koelzi"
"merged_fishcard_12S_all_miu_109","Water_Canyon",3,1,3,3,1,3,0.996282478362208,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_miu_109","Coches",1,2,NA,1,2,NA,0.951507667746369,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_miu_109","Bechers",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_miu_109","PTDS",NA,3,2,NA,3,2,0.990783801011302,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_miu_109","LCZA",1,3,1,1,3,1,0.991579046783193,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_miu_109","LTGP",2,1,2,2,1,2,0.961167818951414,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
"merged_fishcard_12S_all_miu_109","LTGO_5",NA,1,2,NA,1,2,0.948053587342423,"Eukaryota;Chordata;Chondrichthyes;Heterodontiformes;Heterodontidae;Heterodontus;Heterodontus francisci"
