Geog_sort,Location,Site,Site_Code,Month,Day,Year,Investigator,Time_Start,Time_End,Tide_Height,Tide_Type,Time_high_tide,Time_low_tide,Collection_Method,Seine_Size_feet,Shore_distance_meters,Haul_number,Sample_number,Entered_as,Subclass,Family,Species,Common_Name,SP_Code,Count,Total_Length_mm,Standard_Length_mm,Wet_Body_Weight_g,Sex,Gut_Collected,Isotope_Sample,Notes
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,917,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,106,89,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,916,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,109,93,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,915,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,111,94,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,914,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,106,89,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,913,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,72,65,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,912,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,101,86,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,911,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,100,85,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,910,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,100,86,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,909,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,103,89,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,908,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,95,82,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,907,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,98,84,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,906,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,99,85,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,905,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,101,82,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,904,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,110,93,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,903,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,94,79,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,902,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,98,83,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,901,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,94,79,NA,ND,No,No,NA
6,Santa_Rosa_Island,Bechers,BB,9,19,2018,NA,1100,1230,low,NA,813,NA,Seine,50,4,1,900,Grunion,Actinopterygii,Atherinopsidae,Leuresthes_tenuis,California_grunion,LETE,1,99,83,NA,ND,No,No,NA
8,Santa_Rosa_Island,Southeast_Anchorage,SA,9,13,2018,NA,1215,1310,high,slack,1250,NA,Seine,50,15,1,801,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,82,64,NA,ND,Yes,Yes,Whole_fish
8,Santa_Rosa_Island,Southeast_Anchorage,SA,9,13,2018,NA,1215,1310,high,slack,1250,NA,Seine,50,15,1,800,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,87,69,NA,ND,Yes,Yes,Whole_fish
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,1,765,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,79,60,NA,ND,No,No,bagged_at_site
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,1,764,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,267,216,NA,ND,No,No,NA
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,1,763,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,262,210,NA,ND,No,No,NA
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,1,762,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,301,241,NA,ND,No,No,NA
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,1,761,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,249,198,NA,ND,No,No,NA
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,1,760,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,259,209,NA,ND,No,No,NA
4,Santa_Rosa_Island,China_Camp,CC,9,12,2018,NA,1610,NA,high,ebbing,1215,NA,Seine,50,8,1,759,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,224,181,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,703,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,83,65,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,702,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,93,74,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,701,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,76,62,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,700,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,80,64,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,699,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,83,65,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,698,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,98,79,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,697,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,92,74,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,696,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,80,65,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,695,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,89,70,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,694,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,94,74,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,693,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,84,65,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,692,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,90,71,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,691,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,87,69,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,690,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,76,61,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,689,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,71,57,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,688,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,89,69,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,687,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,88,69,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,686,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,87,68,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,685,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,94,73,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,684,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,77,59,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,683,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,86,67,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,682,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,112,88,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,681,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,88,69,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,680,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,92,72,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,679,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,106,82,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,678,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,117,92,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,677,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,115,93,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,676,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,111,88,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,675,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,72,56,NA,ND,No,No,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,674,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,172,138,NA,ND,Yes,Yes,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,673,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,198,158,NA,ND,Yes,Yes,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,672,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,263,212,NA,ND,Yes,Yes,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,671,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,278,224,NA,ND,Yes,Yes,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,670,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,295,235,NA,ND,Yes,Yes,NA
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,669,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,94,73,NA,ND,Yes,No,Whole_fish
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,668,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,100,78,NA,ND,Yes,No,Whole_fish
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,667,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,94,72,NA,ND,Yes,No,Whole_fish
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,666,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,118,93,NA,ND,Yes,No,Whole_fish
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,665,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,94,73,NA,ND,Yes,Yes,Whole_fish
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,664,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,97,77,NA,ND,Yes,Yes,Whole_fish
3,Santa_Rosa_Island,Soledad,SC_R,9,11,2018,NA,1430,1530,high,ebbing,1240,NA,Seine,50,25,1,663,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,110,84,NA,ND,Yes,Yes,Whole_fish
5,Santa_Rosa_Island,Ford_Pt,FP,9,9,2018,NA,1130,1220,high,ebbing,1030,NA,Seine,50,7,1,627,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,241,206,NA,ND,Yes,Yes,NA
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,1,553,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,84,65,NA,ND,No,No,NA
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,1,552,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,94,74,NA,ND,No,No,NA
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,1,551,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,100,78,NA,ND,Yes,Yes,Whole_fish
7,Santa_Rosa_Island,Water_Canyon,WC,9,8,2018,NA,1450,1530,NA,NA,NA,NA,Seine,50,4,1,550,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,115,89,NA,ND,Yes,Yes,Whole_fish
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,456,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,89,75,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,455,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,166,141,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,454,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,162,136,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,453,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,176,146,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,452,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,159,133,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,451,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,208,174,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,450,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,134,111,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,449,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,151,125,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,448,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,168,139,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,447,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,152,124,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,446,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,172,144,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,445,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,161,134,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,444,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,166,139,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,443,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,160,134,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,442,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,162,136,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,441,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,143,121,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,440,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,174,145,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,439,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,215,179,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,438,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,251,211,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,437,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,162,137,NA,ND,No,Yes,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,436,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,159,132,NA,ND,No,Yes,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,435,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,171,142,NA,ND,No,Yes,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,434,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,177,147,NA,ND,No,Yes,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,433,Topsmelt,Actinopterygii,Atherinopsidae,Atherinops_affinis,Topsmelt,ATAF,1,170,143,NA,ND,No,Yes,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,432,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,80,63,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,431,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,71,56,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,430,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,85,66,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,429,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,99,79,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,428,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,82,65,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,427,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,97,79,NA,ND,No,No,NA
11,Santa_Cruz_Island,Christy,CB,8,26,2018,NA,1200,1315,high,ebbing,1120,NA,Seine,50,15,1,426,Barred_surfperch,Actinopterygii,Embiotocidae,Amphistichus_argenteus,Barred_surfperch,AMAR,1,89,70,NA,ND,No,No,NA
